reader_id,target_period,book_id,split
r_00584,3,b_061,valid
r_00584,3,b_072,valid
r_00585,3,b_037,train
r_00585,3,b_070,train
r_00585,3,b_073,train
r_00585,3,b_048,train
r_00585,3,b_011,train
r_00585,3,b_055,train
r_00585,3,b_064,train
r_00585,3,b_075,train
r_00585,3,b_056,train
r_00585,3,b_067,train
r_00585,3,b_010,train
r_00585,3,b_046,train
r_00585,3,b_061,train
r_00585,3,b_044,train
r_00585,3,b_079,train
r_00585,3,b_025,train
r_00585,3,b_038,train
r_00585,3,b_022,train
r_00585,3,b_040,train
r_00585,3,b_062,train
r_00586,3,b_077,valid
r_00586,3,b_028,valid
r_00586,3,b_059,valid
r_00586,3,b_016,valid
r_00586,3,b_009,valid
r_00586,3,b_058,valid
r_00586,3,b_062,valid
r_00586,3,b_003,valid
r_00586,3,b_020,valid
r_00586,3,b_047,valid
r_00586,3,b_011,valid
r_00586,3,b_014,valid
r_00586,3,b_034,valid
r_00586,3,b_002,valid
r_00586,3,b_067,valid
r_00586,3,b_039,valid
r_00586,3,b_001,valid
r_00586,3,b_075,valid
r_00586,3,b_079,valid
r_00586,3,b_012,valid
r_00587,3,b_029,train
r_00587,3,b_009,train
r_00587,3,b_040,train
r_00587,3,b_007,train
r_00587,3,b_070,train
r_00587,3,b_053,train
r_00587,3,b_067,train
r_00587,3,b_001,train
r_00587,3,b_030,train
r_00587,3,b_024,train
r_00587,3,b_047,train
r_00587,3,b_006,train
r_00587,3,b_015,train
r_00587,3,b_059,train
r_00587,3,b_051,train
r_00587,3,b_012,train
r_00587,3,b_075,train
r_00587,3,b_048,train
r_00587,3,b_050,train
r_00587,3,b_036,train
r_00588,3,b_073,test
r_00588,3,b_035,test
r_00588,3,b_047,test
r_00588,3,b_021,test
r_00588,3,b_062,test
r_00588,3,b_039,test
r_00588,3,b_080,test
r_00588,3,b_043,test
r_00588,3,b_003,test
r_00588,3,b_079,test
r_00588,3,b_023,test
r_00588,3,b_068,test
r_00588,3,b_070,test
r_00588,3,b_020,test
r_00588,3,b_064,test
r_00588,3,b_036,test
r_00588,3,b_071,test
r_00588,3,b_019,test
r_00588,3,b_007,test
r_00588,3,b_009,test
r_00589,3,b_055,train
r_00589,3,b_036,train
r_00589,3,b_071,train
r_00589,3,b_061,train
r_00589,3,b_002,train
r_00589,3,b_045,train
r_00589,3,b_029,train
r_00589,3,b_075,train
r_00589,3,b_079,train
r_00589,3,b_014,train
r_00589,3,b_001,train
r_00589,3,b_050,train
r_00589,3,b_021,train
r_00589,3,b_039,train
r_00589,3,b_037,train
r_00589,3,b_026,train
r_00589,3,b_067,train
r_00589,3,b_078,train
r_00589,3,b_010,train
r_00589,3,b_025,train
r_00590,3,b_029,valid
r_00590,3,b_078,valid
r_00590,3,b_057,valid
r_00590,3,b_015,valid
r_00590,3,b_048,valid
r_00590,3,b_019,valid
r_00590,3,b_036,valid
r_00590,3,b_064,valid
r_00590,3,b_066,valid
r_00590,3,b_045,valid
r_00590,3,b_034,valid
r_00590,3,b_068,valid
r_00590,3,b_009,valid
r_00590,3,b_013,valid
r_00590,3,b_049,valid
r_00590,3,b_075,valid
r_00590,3,b_001,valid
r_00590,3,b_020,valid
r_00590,3,b_039,valid
r_00590,3,b_003,valid
r_00591,3,b_001,train
r_00591,3,b_036,train
r_00591,3,b_017,train
r_00591,3,b_074,train
r_00591,3,b_014,train
r_00591,3,b_068,train
r_00591,3,b_070,train
r_00591,3,b_054,train
r_00591,3,b_023,train
r_00591,3,b_064,train
r_00591,3,b_053,train
r_00591,3,b_033,train
r_00591,3,b_063,train
r_00591,3,b_042,train
r_00591,3,b_021,train
r_00591,3,b_050,train
r_00591,3,b_056,train
r_00591,3,b_048,train
r_00591,3,b_049,train
r_00591,3,b_044,train
r_00592,3,b_068,train
r_00592,3,b_074,train
r_00592,3,b_073,train
r_00592,3,b_024,train
r_00592,3,b_076,train
r_00592,3,b_037,train
r_00592,3,b_020,train
r_00592,3,b_072,train
r_00592,3,b_042,train
r_00592,3,b_078,train
r_00592,3,b_014,train
r_00592,3,b_051,train
r_00592,3,b_040,train
r_00592,3,b_061,train
r_00592,3,b_038,train
r_00592,3,b_070,train
r_00592,3,b_059,train
r_00592,3,b_075,train
r_00592,3,b_035,train
r_00592,3,b_021,train
r_00593,3,b_013,test
r_00593,3,b_056,test
r_00593,3,b_050,test
r_00593,3,b_071,test
r_00593,3,b_044,test
r_00593,3,b_022,test
r_00593,3,b_078,test
r_00593,3,b_065,test
r_00593,3,b_030,test
r_00593,3,b_035,test
r_00593,3,b_015,test
r_00593,3,b_012,test
r_00593,3,b_036,test
r_00593,3,b_047,test
r_00593,3,b_011,test
r_00593,3,b_026,test
r_00593,3,b_069,test
r_00593,3,b_054,test
r_00593,3,b_053,test
r_00593,3,b_020,test
r_00594,3,b_050,test
r_00594,3,b_025,test
r_00594,3,b_026,test
r_00594,3,b_033,test
r_00594,3,b_008,test
r_00594,3,b_068,test
r_00594,3,b_031,test
r_00594,3,b_065,test
r_00594,3,b_052,test
r_00594,3,b_080,test
r_00594,3,b_036,test
r_00594,3,b_002,test
r_00594,3,b_066,test
r_00594,3,b_038,test
r_00594,3,b_063,test
r_00594,3,b_022,test
r_00594,3,b_017,test
r_00594,3,b_014,test
r_00594,3,b_045,test
r_00594,3,b_030,test
r_00595,3,b_021,valid
r_00595,3,b_005,valid
r_00595,3,b_058,valid
r_00595,3,b_022,valid
r_00595,3,b_001,valid
r_00595,3,b_032,valid
r_00595,3,b_071,valid
r_00595,3,b_057,valid
r_00595,3,b_079,valid
r_00595,3,b_067,valid
r_00595,3,b_031,valid
r_00595,3,b_053,valid
r_00595,3,b_035,valid
r_00595,3,b_060,valid
r_00595,3,b_039,valid
r_00595,3,b_030,valid
r_00595,3,b_018,valid
r_00595,3,b_066,valid
r_00595,3,b_003,valid
r_00595,3,b_068,valid
r_00596,3,b_020,train
r_00596,3,b_044,train
r_00596,3,b_068,train
r_00596,3,b_079,train
r_00596,3,b_023,train
r_00596,3,b_036,train
r_00596,3,b_028,train
r_00596,3,b_003,train
r_00596,3,b_077,train
r_00596,3,b_043,train
r_00596,3,b_045,train
r_00596,3,b_064,train
r_00596,3,b_014,train
r_00596,3,b_013,train
r_00596,3,b_049,train
r_00596,3,b_076,train
r_00596,3,b_021,train
r_00596,3,b_055,train
r_00596,3,b_040,train
r_00596,3,b_005,train
r_00597,3,b_033,train
r_00597,3,b_034,train
r_00597,3,b_017,train
r_00597,3,b_024,train
r_00597,3,b_009,train
r_00597,3,b_025,train
r_00597,3,b_014,train
r_00597,3,b_012,train
r_00597,3,b_072,train
r_00597,3,b_008,train
r_00597,3,b_075,train
r_00597,3,b_013,train
r_00597,3,b_067,train
r_00597,3,b_003,train
r_00597,3,b_006,train
r_00597,3,b_029,train
r_00597,3,b_061,train
r_00597,3,b_030,train
r_00597,3,b_050,train
r_00597,3,b_026,train
r_00598,3,b_014,test
r_00598,3,b_041,test
r_00598,3,b_076,test
r_00598,3,b_057,test
r_00598,3,b_040,test
r_00598,3,b_007,test
r_00598,3,b_037,test
r_00598,3,b_033,test
r_00598,3,b_048,test
r_00598,3,b_065,test
r_00598,3,b_013,test
r_00598,3,b_053,test
r_00598,3,b_029,test
r_00598,3,b_071,test
r_00598,3,b_073,test
r_00598,3,b_074,test
r_00598,3,b_054,test
r_00598,3,b_061,test
r_00598,3,b_002,test
r_00598,3,b_023,test
r_00599,3,b_007,test
r_00599,3,b_021,test
r_00599,3,b_072,test
r_00599,3,b_069,test
r_00599,3,b_052,test
r_00599,3,b_074,test
r_00599,3,b_054,test
r_00599,3,b_068,test
r_00599,3,b_035,test
r_00599,3,b_031,test
r_00599,3,b_071,test
r_00599,3,b_006,test
r_00599,3,b_009,test
r_00599,3,b_070,test
r_00599,3,b_012,test
r_00599,3,b_079,test
r_00599,3,b_003,test
r_00599,3,b_022,test
r_00599,3,b_015,test
r_00599,3,b_053,test
r_00600,3,b_029,valid
r_00600,3,b_003,valid
r_00600,3,b_058,valid
r_00600,3,b_030,valid
r_00600,3,b_008,valid
r_00600,3,b_069,valid
r_00600,3,b_074,valid
r_00600,3,b_049,valid
r_00600,3,b_027,valid
r_00600,3,b_011,valid
r_00600,3,b_070,valid
r_00600,3,b_028,valid
r_00600,3,b_026,valid
r_00600,3,b_043,valid
r_00600,3,b_023,valid
r_00600,3,b_077,valid
r_00600,3,b_031,valid
r_00600,3,b_014,valid
r_00600,3,b_079,valid
r_00600,3,b_041,valid
r_00601,3,b_021,train
r_00601,3,b_037,train
r_00601,3,b_064,train
r_00601,3,b_005,train
r_00601,3,b_047,train
r_00601,3,b_029,train
r_00601,3,b_028,train
r_00601,3,b_040,train
r_00601,3,b_003,train
r_00601,3,b_062,train
r_00601,3,b_076,train
r_00601,3,b_022,train
r_00601,3,b_014,train
r_00601,3,b_074,train
r_00601,3,b_044,train
r_00601,3,b_045,train
r_00601,3,b_070,train
r_00601,3,b_016,train
r_00601,3,b_006,train
r_00601,3,b_056,train
r_00602,3,b_046,train
r_00602,3,b_064,train
r_00602,3,b_031,train
r_00602,3,b_018,train
r_00602,3,b_003,train
r_00602,3,b_033,train
r_00602,3,b_041,train
r_00602,3,b_040,train
r_00602,3,b_004,train
r_00602,3,b_038,train
r_00602,3,b_034,train
r_00602,3,b_054,train
r_00602,3,b_069,train
r_00602,3,b_007,train
r_00602,3,b_002,train
r_00602,3,b_030,train
r_00602,3,b_045,train
r_00602,3,b_067,train
r_00602,3,b_010,train
r_00602,3,b_062,train
r_00603,3,b_057,train
r_00603,3,b_022,train
r_00603,3,b_046,train
r_00603,3,b_017,train
r_00603,3,b_014,train
r_00603,3,b_070,train
r_00603,3,b_003,train
r_00603,3,b_005,train
r_00603,3,b_034,train
r_00603,3,b_054,train
r_00603,3,b_006,train
r_00603,3,b_009,train
r_00603,3,b_039,train
r_00603,3,b_060,train
r_00603,3,b_079,train
r_00603,3,b_001,train
r_00603,3,b_072,train
r_00603,3,b_050,train
r_00603,3,b_064,train
r_00603,3,b_048,train
r_00604,3,b_036,valid
r_00604,3,b_074,valid
r_00604,3,b_069,valid
r_00604,3,b_053,valid
r_00604,3,b_045,valid
r_00604,3,b_046,valid
r_00604,3,b_029,valid
r_00604,3,b_021,valid
r_00604,3,b_060,valid
r_00604,3,b_071,valid
r_00604,3,b_002,valid
r_00604,3,b_001,valid
r_00604,3,b_068,valid
r_00604,3,b_056,valid
r_00604,3,b_010,valid
r_00604,3,b_008,valid
r_00604,3,b_030,valid
r_00604,3,b_023,valid
r_00604,3,b_005,valid
r_00604,3,b_015,valid
r_00605,3,b_070,train
r_00605,3,b_056,train
r_00605,3,b_021,train
r_00605,3,b_012,train
r_00605,3,b_025,train
r_00605,3,b_004,train
r_00605,3,b_042,train
r_00605,3,b_005,train
r_00605,3,b_057,train
r_00605,3,b_028,train
r_00605,3,b_037,train
r_00605,3,b_010,train
r_00605,3,b_043,train
r_00605,3,b_027,train
r_00605,3,b_031,train
r_00605,3,b_041,train
r_00605,3,b_046,train
r_00605,3,b_007,train
r_00605,3,b_016,train
r_00605,3,b_060,train
r_00606,3,b_050,valid
r_00606,3,b_046,valid
r_00606,3,b_069,valid
r_00606,3,b_018,valid
r_00606,3,b_053,valid
r_00606,3,b_034,valid
r_00606,3,b_006,valid
r_00606,3,b_068,valid
r_00606,3,b_020,valid
r_00606,3,b_040,valid
r_00606,3,b_045,valid
r_00606,3,b_032,valid
r_00606,3,b_066,valid
r_00606,3,b_028,valid
r_00606,3,b_026,valid
r_00606,3,b_027,valid
r_00606,3,b_019,valid
r_00606,3,b_025,valid
r_00606,3,b_070,valid
r_00606,3,b_062,valid
r_00607,3,b_050,valid
r_00607,3,b_053,valid
r_00607,3,b_063,valid
r_00607,3,b_029,valid
r_00607,3,b_035,valid
r_00607,3,b_060,valid
r_00607,3,b_080,valid
r_00607,3,b_075,valid
r_00607,3,b_071,valid
r_00607,3,b_047,valid
r_00607,3,b_059,valid
r_00607,3,b_069,valid
r_00607,3,b_078,valid
r_00607,3,b_030,valid
r_00607,3,b_074,valid
r_00607,3,b_006,valid
r_00607,3,b_040,valid
r_00607,3,b_025,valid
r_00607,3,b_033,valid
r_00607,3,b_002,valid
r_00608,3,b_007,test
r_00608,3,b_053,test
r_00608,3,b_060,test
r_00608,3,b_014,test
r_00608,3,b_033,test
r_00608,3,b_022,test
r_00608,3,b_071,test
r_00608,3,b_016,test
r_00608,3,b_050,test
r_00608,3,b_017,test
r_00608,3,b_011,test
r_00608,3,b_039,test
r_00608,3,b_021,test
r_00608,3,b_052,test
r_00608,3,b_035,test
r_00608,3,b_066,test
r_00608,3,b_078,test
r_00608,3,b_075,test
r_00608,3,b_073,test
r_00608,3,b_012,test
r_00609,3,b_002,train
r_00609,3,b_021,train
r_00609,3,b_065,train
r_00609,3,b_059,train
r_00609,3,b_034,train
r_00609,3,b_067,train
r_00609,3,b_013,train
r_00609,3,b_039,train
r_00609,3,b_062,train
r_00609,3,b_010,train
r_00609,3,b_003,train
r_00609,3,b_012,train
r_00609,3,b_079,train
r_00609,3,b_040,train
r_00609,3,b_054,train
r_00609,3,b_004,train
r_00609,3,b_048,train
r_00609,3,b_060,train
r_00609,3,b_070,train
r_00609,3,b_056,train
r_00610,3,b_067,train
r_00610,3,b_037,train
r_00610,3,b_002,train
r_00610,3,b_009,train
r_00610,3,b_054,train
r_00610,3,b_080,train
r_00610,3,b_068,train
r_00610,3,b_033,train
r_00610,3,b_028,train
r_00610,3,b_017,train
r_00610,3,b_069,train
r_00610,3,b_016,train
r_00610,3,b_005,train
r_00610,3,b_003,train
r_00610,3,b_059,train
r_00610,3,b_052,train
r_00610,3,b_013,train
r_00610,3,b_012,train
r_00610,3,b_058,train
r_00610,3,b_071,train
r_00611,3,b_037,train
r_00611,3,b_068,train
r_00611,3,b_063,train
r_00611,3,b_046,train
r_00611,3,b_044,train
r_00611,3,b_054,train
r_00611,3,b_052,train
r_00611,3,b_055,train
r_00611,3,b_040,train
r_00611,3,b_072,train
r_00611,3,b_051,train
r_00611,3,b_031,train
r_00611,3,b_016,train
r_00611,3,b_079,train
r_00611,3,b_014,train
r_00611,3,b_022,train
r_00611,3,b_078,train
r_00611,3,b_066,train
r_00611,3,b_050,train
r_00611,3,b_070,train
r_00612,3,b_053,train
r_00612,3,b_034,train
r_00612,3,b_003,train
r_00612,3,b_016,train
r_00612,3,b_040,train
r_00612,3,b_039,train
r_00612,3,b_038,train
r_00612,3,b_031,train
r_00612,3,b_037,train
r_00612,3,b_072,train
r_00612,3,b_030,train
r_00612,3,b_042,train
r_00612,3,b_061,train
r_00612,3,b_047,train
r_00612,3,b_007,train
r_00612,3,b_050,train
r_00612,3,b_074,train
r_00612,3,b_063,train
r_00612,3,b_051,train
r_00612,3,b_052,train
r_00613,3,b_065,train
r_00613,3,b_017,train
r_00613,3,b_051,train
r_00613,3,b_015,train
r_00613,3,b_008,train
r_00613,3,b_079,train
r_00613,3,b_054,train
r_00613,3,b_076,train
r_00613,3,b_027,train
r_00613,3,b_078,train
r_00613,3,b_077,train
r_00613,3,b_049,train
r_00613,3,b_035,train
r_00613,3,b_038,train
r_00613,3,b_067,train
r_00613,3,b_041,train
r_00613,3,b_059,train
r_00613,3,b_034,train
r_00613,3,b_071,train
r_00613,3,b_039,train
r_00614,3,b_016,valid
r_00614,3,b_023,valid
r_00614,3,b_001,valid
r_00614,3,b_037,valid
r_00614,3,b_034,valid
r_00614,3,b_018,valid
r_00614,3,b_041,valid
r_00614,3,b_038,valid
r_00614,3,b_036,valid
r_00614,3,b_069,valid
r_00614,3,b_040,valid
r_00614,3,b_014,valid
r_00614,3,b_063,valid
r_00614,3,b_080,valid
r_00614,3,b_035,valid
r_00614,3,b_051,valid
r_00614,3,b_012,valid
r_00614,3,b_067,valid
r_00614,3,b_017,valid
r_00614,3,b_011,valid
r_00615,3,b_019,train
r_00615,3,b_054,train
r_00615,3,b_002,train
r_00615,3,b_024,train
r_00615,3,b_033,train
r_00615,3,b_068,train
r_00615,3,b_009,train
r_00615,3,b_062,train
r_00615,3,b_049,train
r_00615,3,b_041,train
r_00615,3,b_021,train
r_00615,3,b_048,train
r_00615,3,b_066,train
r_00615,3,b_051,train
r_00615,3,b_045,train
r_00615,3,b_032,train
r_00615,3,b_026,train
r_00615,3,b_055,train
r_00615,3,b_017,train
r_00615,3,b_029,train
r_00616,3,b_009,train
r_00616,3,b_074,train
r_00616,3,b_055,train
r_00616,3,b_001,train
r_00616,3,b_006,train
r_00616,3,b_051,train
r_00616,3,b_008,train
r_00616,3,b_011,train
r_00616,3,b_032,train
r_00616,3,b_020,train
r_00616,3,b_079,train
r_00616,3,b_002,train
r_00616,3,b_023,train
r_00616,3,b_072,train
r_00616,3,b_063,train
r_00616,3,b_041,train
r_00616,3,b_010,train
r_00616,3,b_015,train
r_00616,3,b_026,train
r_00616,3,b_057,train
r_00617,3,b_070,test
r_00617,3,b_068,test
r_00617,3,b_019,test
r_00617,3,b_071,test
r_00617,3,b_011,test
r_00617,3,b_015,test
r_00617,3,b_075,test
r_00617,3,b_045,test
r_00617,3,b_055,test
r_00617,3,b_040,test
r_00617,3,b_036,test
r_00617,3,b_041,test
r_00617,3,b_014,test
r_00617,3,b_065,test
r_00617,3,b_059,test
r_00617,3,b_077,test
r_00617,3,b_018,test
r_00617,3,b_051,test
r_00617,3,b_056,test
r_00617,3,b_063,test
r_00618,3,b_045,test
r_00618,3,b_039,test
r_00618,3,b_080,test
r_00618,3,b_048,test
r_00618,3,b_062,test
r_00618,3,b_068,test
r_00618,3,b_002,test
r_00618,3,b_066,test
r_00618,3,b_052,test
r_00618,3,b_049,test
r_00618,3,b_013,test
r_00618,3,b_059,test
r_00618,3,b_005,test
r_00618,3,b_070,test
r_00618,3,b_022,test
r_00618,3,b_043,test
r_00618,3,b_050,test
r_00618,3,b_018,test
r_00618,3,b_079,test
r_00618,3,b_058,test
r_00619,3,b_060,valid
r_00619,3,b_014,valid
r_00619,3,b_030,valid
r_00619,3,b_065,valid
r_00619,3,b_013,valid
r_00619,3,b_038,valid
r_00619,3,b_045,valid
r_00619,3,b_005,valid
r_00619,3,b_044,valid
r_00619,3,b_072,valid
r_00619,3,b_034,valid
r_00619,3,b_032,valid
r_00619,3,b_068,valid
r_00619,3,b_054,valid
r_00619,3,b_047,valid
r_00619,3,b_006,valid
r_00619,3,b_017,valid
r_00619,3,b_080,valid
r_00619,3,b_043,valid
r_00619,3,b_059,valid
r_00620,3,b_028,train
r_00620,3,b_076,train
r_00620,3,b_025,train
r_00620,3,b_078,train
r_00620,3,b_036,train
r_00620,3,b_063,train
r_00620,3,b_012,train
r_00620,3,b_045,train
r_00620,3,b_007,train
r_00620,3,b_021,train
r_00620,3,b_055,train
r_00620,3,b_048,train
r_00620,3,b_035,train
r_00620,3,b_030,train
r_00620,3,b_013,train
r_00620,3,b_069,train
r_00620,3,b_037,train
r_00620,3,b_031,train
r_00620,3,b_019,train
r_00620,3,b_006,train
r_00621,3,b_054,train
r_00621,3,b_019,train
r_00621,3,b_003,train
r_00621,3,b_045,train
r_00621,3,b_035,train
r_00621,3,b_017,train
r_00621,3,b_047,train
r_00621,3,b_027,train
r_00621,3,b_012,train
r_00621,3,b_008,train
r_00621,3,b_010,train
r_00621,3,b_025,train
r_00621,3,b_032,train
r_00621,3,b_058,train
r_00621,3,b_077,train
r_00621,3,b_078,train
r_00621,3,b_046,train
r_00621,3,b_072,train
r_00621,3,b_064,train
r_00621,3,b_004,train
r_00622,3,b_070,test
r_00622,3,b_018,test
r_00622,3,b_025,test
r_00622,3,b_007,test
r_00622,3,b_049,test
r_00622,3,b_035,test
r_00622,3,b_061,test
r_00622,3,b_017,test
r_00622,3,b_030,test
r_00622,3,b_027,test
r_00622,3,b_023,test
r_00622,3,b_043,test
r_00622,3,b_053,test
r_00622,3,b_010,test
r_00622,3,b_008,test
r_00622,3,b_005,test
r_00622,3,b_011,test
r_00622,3,b_058,test
r_00622,3,b_041,test
r_00622,3,b_051,test
r_00623,3,b_042,valid
r_00623,3,b_048,valid
r_00623,3,b_074,valid
r_00623,3,b_079,valid
r_00623,3,b_013,valid
r_00623,3,b_044,valid
r_00623,3,b_030,valid
r_00623,3,b_061,valid
r_00623,3,b_033,valid
r_00623,3,b_078,valid
r_00623,3,b_038,valid
r_00623,3,b_053,valid
r_00623,3,b_054,valid
r_00623,3,b_014,valid
r_00623,3,b_073,valid
r_00623,3,b_024,valid
r_00623,3,b_005,valid
r_00623,3,b_039,valid
r_00623,3,b_021,valid
r_00623,3,b_016,valid
r_00624,3,b_064,test
r_00624,3,b_042,test
r_00624,3,b_033,test
r_00624,3,b_009,test
r_00624,3,b_004,test
r_00624,3,b_022,test
r_00624,3,b_036,test
r_00624,3,b_080,test
r_00624,3,b_071,test
r_00624,3,b_068,test
r_00624,3,b_056,test
r_00624,3,b_017,test
r_00624,3,b_060,test
r_00624,3,b_065,test
r_00624,3,b_001,test
r_00624,3,b_076,test
r_00624,3,b_047,test
r_00624,3,b_018,test
r_00624,3,b_020,test
r_00624,3,b_054,test
r_00625,3,b_005,test
r_00625,3,b_017,test
r_00625,3,b_033,test
r_00625,3,b_063,test
r_00625,3,b_077,test
r_00625,3,b_044,test
r_00625,3,b_054,test
r_00625,3,b_064,test
r_00625,3,b_027,test
r_00625,3,b_076,test
r_00625,3,b_067,test
r_00625,3,b_022,test
r_00625,3,b_056,test
r_00625,3,b_026,test
r_00625,3,b_020,test
r_00625,3,b_061,test
r_00625,3,b_066,test
r_00625,3,b_068,test
r_00625,3,b_070,test
r_00625,3,b_055,test
r_00626,3,b_044,train
r_00626,3,b_040,train
r_00626,3,b_026,train
r_00626,3,b_054,train
r_00626,3,b_080,train
r_00626,3,b_009,train
r_00626,3,b_021,train
r_00626,3,b_028,train
r_00626,3,b_038,train
r_00626,3,b_011,train
r_00626,3,b_070,train
r_00626,3,b_030,train
r_00626,3,b_058,train
r_00626,3,b_071,train
r_00626,3,b_010,train
r_00626,3,b_063,train
r_00626,3,b_057,train
r_00626,3,b_013,train
r_00626,3,b_078,train
r_00626,3,b_061,train
r_00627,3,b_007,test
r_00627,3,b_030,test
r_00627,3,b_054,test
r_00627,3,b_027,test
r_00627,3,b_024,test
r_00627,3,b_019,test
r_00627,3,b_046,test
r_00627,3,b_018,test
r_00627,3,b_032,test
r_00627,3,b_034,test
r_00627,3,b_069,test
r_00627,3,b_036,test
r_00627,3,b_076,test
r_00627,3,b_073,test
r_00627,3,b_038,test
r_00627,3,b_061,test
r_00627,3,b_006,test
r_00627,3,b_058,test
r_00627,3,b_063,test
r_00627,3,b_012,test
r_00628,3,b_010,valid
r_00628,3,b_024,valid
r_00628,3,b_034,valid
r_00628,3,b_016,valid
r_00628,3,b_067,valid
r_00628,3,b_066,valid
r_00628,3,b_005,valid
r_00628,3,b_074,valid
r_00628,3,b_001,valid
r_00628,3,b_072,valid
r_00628,3,b_030,valid
r_00628,3,b_076,valid
r_00628,3,b_042,valid
r_00628,3,b_014,valid
r_00628,3,b_055,valid
r_00628,3,b_062,valid
r_00628,3,b_043,valid
r_00628,3,b_054,valid
r_00628,3,b_064,valid
r_00628,3,b_020,valid
r_00629,3,b_022,train
r_00629,3,b_004,train
r_00629,3,b_023,train
r_00629,3,b_034,train
r_00629,3,b_036,train
r_00629,3,b_013,train
r_00629,3,b_026,train
r_00629,3,b_075,train
r_00629,3,b_078,train
r_00629,3,b_065,train
r_00629,3,b_077,train
r_00629,3,b_014,train
r_00629,3,b_037,train
r_00629,3,b_018,train
r_00629,3,b_042,train
r_00629,3,b_076,train
r_00629,3,b_055,train
r_00629,3,b_063,train
r_00629,3,b_069,train
r_00629,3,b_002,train
r_00630,3,b_053,train
r_00630,3,b_043,train
r_00630,3,b_072,train
r_00630,3,b_002,train
r_00630,3,b_067,train
r_00630,3,b_020,train
r_00630,3,b_077,train
r_00630,3,b_013,train
r_00630,3,b_070,train
r_00630,3,b_026,train
r_00630,3,b_025,train
r_00630,3,b_051,train
r_00630,3,b_021,train
r_00630,3,b_018,train
r_00630,3,b_060,train
r_00630,3,b_034,train
r_00630,3,b_031,train
r_00630,3,b_017,train
r_00630,3,b_062,train
r_00630,3,b_028,train
r_00631,3,b_058,test
r_00631,3,b_079,test
r_00631,3,b_065,test
r_00631,3,b_002,test
r_00631,3,b_067,test
r_00631,3,b_044,test
r_00631,3,b_009,test
r_00631,3,b_052,test
r_00631,3,b_008,test
r_00631,3,b_056,test
r_00631,3,b_034,test
r_00631,3,b_022,test
r_00631,3,b_068,test
r_00631,3,b_025,test
r_00631,3,b_060,test
r_00631,3,b_035,test
r_00631,3,b_061,test
r_00631,3,b_054,test
r_00631,3,b_077,test
r_00631,3,b_033,test
r_00632,3,b_055,test
r_00632,3,b_068,test
r_00632,3,b_043,test
r_00632,3,b_053,test
r_00632,3,b_039,test
r_00632,3,b_024,test
r_00632,3,b_004,test
r_00632,3,b_049,test
r_00632,3,b_041,test
r_00632,3,b_060,test
r_00632,3,b_013,test
r_00632,3,b_031,test
r_00632,3,b_070,test
r_00632,3,b_027,test
r_00632,3,b_076,test
r_00632,3,b_036,test
r_00632,3,b_051,test
r_00632,3,b_006,test
r_00632,3,b_025,test
r_00632,3,b_058,test
r_00633,3,b_008,test
r_00633,3,b_044,test
r_00633,3,b_064,test
r_00633,3,b_011,test
r_00633,3,b_073,test
r_00633,3,b_025,test
r_00633,3,b_010,test
r_00633,3,b_052,test
r_00633,3,b_018,test
r_00633,3,b_035,test
r_00633,3,b_060,test
r_00633,3,b_027,test
r_00633,3,b_059,test
r_00633,3,b_070,test
r_00633,3,b_057,test
r_00633,3,b_023,test
r_00633,3,b_024,test
r_00633,3,b_077,test
r_00633,3,b_034,test
r_00633,3,b_078,test
r_00634,3,b_034,valid
r_00634,3,b_004,valid
r_00634,3,b_055,valid
r_00634,3,b_030,valid
r_00634,3,b_011,valid
r_00634,3,b_024,valid
r_00634,3,b_050,valid
r_00634,3,b_075,valid
r_00634,3,b_072,valid
r_00634,3,b_067,valid
r_00634,3,b_053,valid
r_00634,3,b_065,valid
r_00634,3,b_033,valid
r_00634,3,b_054,valid
r_00634,3,b_025,valid
r_00634,3,b_063,valid
r_00634,3,b_047,valid
r_00634,3,b_051,valid
r_00634,3,b_002,valid
r_00634,3,b_074,valid
r_00635,3,b_022,train
r_00635,3,b_058,train
r_00635,3,b_037,train
r_00635,3,b_072,train
r_00635,3,b_069,train
r_00635,3,b_017,train
r_00635,3,b_021,train
r_00635,3,b_075,train
r_00635,3,b_029,train
r_00635,3,b_049,train
r_00635,3,b_033,train
r_00635,3,b_005,train
r_00635,3,b_019,train
r_00635,3,b_070,train
r_00635,3,b_023,train
r_00635,3,b_051,train
r_00635,3,b_060,train
r_00635,3,b_044,train
r_00635,3,b_074,train
r_00635,3,b_047,train
r_00636,3,b_025,test
r_00636,3,b_006,test
r_00636,3,b_054,test
r_00636,3,b_068,test
r_00636,3,b_012,test
r_00636,3,b_065,test
r_00636,3,b_022,test
r_00636,3,b_051,test
r_00636,3,b_053,test
r_00636,3,b_014,test
r_00636,3,b_058,test
r_00636,3,b_060,test
r_00636,3,b_079,test
r_00636,3,b_036,test
r_00636,3,b_070,test
r_00636,3,b_074,test
r_00636,3,b_077,test
r_00636,3,b_057,test
r_00636,3,b_032,test
r_00636,3,b_049,test
r_00637,3,b_021,test
r_00637,3,b_047,test
r_00637,3,b_038,test
r_00637,3,b_073,test
r_00637,3,b_048,test
r_00637,3,b_078,test
r_00637,3,b_069,test
r_00637,3,b_024,test
r_00637,3,b_052,test
r_00637,3,b_030,test
r_00637,3,b_018,test
r_00637,3,b_061,test
r_00637,3,b_067,test
r_00637,3,b_011,test
r_00637,3,b_042,test
